classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.no-i-don-t-see-any-dolphin-echolocation-here,data.aggregation_version,data.yes-dolphin-echolocation-is-present,data.no-there-are-no-spectral-bands-present,data.yes-i-see-spectral-bands,data.None,data.i-m-not-sure
632918984,378226,2854185.0,28567,T1,2025-04-22 23:19:50 UTC,108159968,question_extractor,,5.2.0,,,,,
632918998,378226,2854185.0,28567,T0,2025-04-22 23:19:54 UTC,108159930,question_extractor,,5.2.0,1.0,,,,
632918998,378226,2854185.0,28567,T1,2025-04-22 23:19:54 UTC,108159930,question_extractor,,5.2.0,,1.0,,,
632919002,378226,2854185.0,28567,T0,2025-04-22 23:19:57 UTC,108159976,question_extractor,,5.2.0,1.0,,,,
632919002,378226,2854185.0,28567,T1,2025-04-22 23:19:57 UTC,108159976,question_extractor,,5.2.0,,1.0,,,
632919018,378226,2854185.0,28567,T0,2025-04-22 23:20:03 UTC,108159911,question_extractor,1.0,5.2.0,,,,,
632919018,378226,2854185.0,28567,T1,2025-04-22 23:20:03 UTC,108159911,question_extractor,,5.2.0,,,,,
632919054,378226,2854185.0,28567,T0,2025-04-22 23:20:16 UTC,108159915,question_extractor,1.0,5.2.0,,,,,
632919054,378226,2854185.0,28567,T1,2025-04-22 23:20:16 UTC,108159915,question_extractor,,5.2.0,,,,,
632919141,378226,2854185.0,28567,T0,2025-04-22 23:20:51 UTC,108159936,question_extractor,1.0,5.2.0,,,,,
632919141,378226,2854185.0,28567,T1,2025-04-22 23:20:51 UTC,108159936,question_extractor,,5.2.0,,,,,
632919149,378226,2854185.0,28567,T0,2025-04-22 23:20:53 UTC,108159962,question_extractor,1.0,5.2.0,,,,,
632919149,378226,2854185.0,28567,T1,2025-04-22 23:20:53 UTC,108159962,question_extractor,,5.2.0,,,,,
632919221,378226,2854185.0,28567,T0,2025-04-22 23:21:24 UTC,108159901,question_extractor,,5.2.0,1.0,,,,
632919221,378226,2854185.0,28567,T1,2025-04-22 23:21:24 UTC,108159901,question_extractor,,5.2.0,,1.0,,,
632919234,378226,2854185.0,28567,T0,2025-04-22 23:21:27 UTC,108159898,question_extractor,1.0,5.2.0,,,,,
632919234,378226,2854185.0,28567,T1,2025-04-22 23:21:27 UTC,108159898,question_extractor,,5.2.0,,,,,
632919242,378226,2854185.0,28567,T0,2025-04-22 23:21:29 UTC,108159913,question_extractor,1.0,5.2.0,,,,,
632919242,378226,2854185.0,28567,T1,2025-04-22 23:21:29 UTC,108159913,question_extractor,,5.2.0,,,,,
632919251,378226,2854185.0,28567,T0,2025-04-22 23:21:33 UTC,108159977,question_extractor,,5.2.0,1.0,,,,
632919251,378226,2854185.0,28567,T1,2025-04-22 23:21:33 UTC,108159977,question_extractor,,5.2.0,,1.0,,,
632919262,378226,2854185.0,28567,T0,2025-04-22 23:21:36 UTC,108159913,question_extractor,1.0,5.2.0,,,,,
632919262,378226,2854185.0,28567,T1,2025-04-22 23:21:36 UTC,108159913,question_extractor,,5.2.0,,,,,
632919273,378226,2854185.0,28567,T0,2025-04-22 23:21:40 UTC,108159891,question_extractor,,5.2.0,1.0,,,,
632919273,378226,2854185.0,28567,T1,2025-04-22 23:21:40 UTC,108159891,question_extractor,,5.2.0,,1.0,,,
632919281,378226,2854185.0,28567,T0,2025-04-22 23:21:43 UTC,108159892,question_extractor,1.0,5.2.0,,,,,
632919281,378226,2854185.0,28567,T1,2025-04-22 23:21:43 UTC,108159892,question_extractor,,5.2.0,,,,,
632919473,378226,2854185.0,28567,T0,2025-04-22 23:23:05 UTC,108159907,question_extractor,1.0,5.2.0,,,,,
632919473,378226,2854185.0,28567,T1,2025-04-22 23:23:05 UTC,108159907,question_extractor,,5.2.0,,,,,
632919480,378226,2854185.0,28567,T0,2025-04-22 23:23:08 UTC,108159888,question_extractor,,5.2.0,1.0,,,,
632919480,378226,2854185.0,28567,T1,2025-04-22 23:23:08 UTC,108159888,question_extractor,,5.2.0,,1.0,,,
632919538,378226,2854185.0,28567,T0,2025-04-22 23:23:30 UTC,108159887,question_extractor,,5.2.0,1.0,,,,
632919538,378226,2854185.0,28567,T1,2025-04-22 23:23:30 UTC,108159887,question_extractor,,5.2.0,,,1.0,,
632919547,378226,2854185.0,28567,T0,2025-04-22 23:23:33 UTC,108159917,question_extractor,,5.2.0,1.0,,,,
632919547,378226,2854185.0,28567,T1,2025-04-22 23:23:33 UTC,108159917,question_extractor,,5.2.0,,1.0,,,
632919587,378226,2854185.0,28567,T0,2025-04-22 23:23:51 UTC,108159894,question_extractor,,5.2.0,1.0,,,,
632919587,378226,2854185.0,28567,T1,2025-04-22 23:23:51 UTC,108159894,question_extractor,,5.2.0,,1.0,,,
632919595,378226,2854185.0,28567,T0,2025-04-22 23:23:54 UTC,108159934,question_extractor,,5.2.0,1.0,,,,
632919595,378226,2854185.0,28567,T1,2025-04-22 23:23:54 UTC,108159934,question_extractor,,5.2.0,,1.0,,,
632919637,378226,2854185.0,28567,T0,2025-04-22 23:24:13 UTC,108159945,question_extractor,,5.2.0,1.0,,,,
632919637,378226,2854185.0,28567,T1,2025-04-22 23:24:13 UTC,108159945,question_extractor,,5.2.0,,1.0,,,
632919651,378226,2854185.0,28567,T0,2025-04-22 23:24:19 UTC,108159886,question_extractor,1.0,5.2.0,,,,,
632919651,378226,2854185.0,28567,T1,2025-04-22 23:24:19 UTC,108159886,question_extractor,,5.2.0,,,,,
632919657,378226,2854185.0,28567,T0,2025-04-22 23:24:20 UTC,108159962,question_extractor,1.0,5.2.0,,,,,
632919657,378226,2854185.0,28567,T1,2025-04-22 23:24:20 UTC,108159962,question_extractor,,5.2.0,,,,,
632919665,378226,2854185.0,28567,T0,2025-04-22 23:24:22 UTC,108159915,question_extractor,1.0,5.2.0,,,,,
632919665,378226,2854185.0,28567,T1,2025-04-22 23:24:22 UTC,108159915,question_extractor,,5.2.0,,,,,
632919667,378226,2854185.0,28567,T0,2025-04-22 23:24:24 UTC,108159942,question_extractor,1.0,5.2.0,,,,,
632919667,378226,2854185.0,28567,T1,2025-04-22 23:24:24 UTC,108159942,question_extractor,,5.2.0,,,,,
632919687,378226,2854185.0,28567,T0,2025-04-22 23:24:31 UTC,108159936,question_extractor,1.0,5.2.0,,,,,
632919687,378226,2854185.0,28567,T1,2025-04-22 23:24:31 UTC,108159936,question_extractor,,5.2.0,,,,,
632919696,378226,2854185.0,28567,T0,2025-04-22 23:24:33 UTC,108159966,question_extractor,,5.2.0,1.0,,,,
632919696,378226,2854185.0,28567,T1,2025-04-22 23:24:33 UTC,108159966,question_extractor,,5.2.0,,1.0,,,
632919702,378226,2854185.0,28567,T0,2025-04-22 23:24:35 UTC,108159916,question_extractor,1.0,5.2.0,,,,,
632919702,378226,2854185.0,28567,T1,2025-04-22 23:24:35 UTC,108159916,question_extractor,,5.2.0,,,,,
632919705,378226,2854185.0,28567,T0,2025-04-22 23:24:37 UTC,108159961,question_extractor,1.0,5.2.0,,,,,
632919705,378226,2854185.0,28567,T1,2025-04-22 23:24:37 UTC,108159961,question_extractor,,5.2.0,,,,,
632919712,378226,2854185.0,28567,T0,2025-04-22 23:24:39 UTC,108159919,question_extractor,1.0,5.2.0,,,,,
632919712,378226,2854185.0,28567,T1,2025-04-22 23:24:39 UTC,108159919,question_extractor,,5.2.0,,,,,
632919719,378226,2854185.0,28567,T0,2025-04-22 23:24:42 UTC,108159931,question_extractor,,5.2.0,1.0,,,,
632919719,378226,2854185.0,28567,T1,2025-04-22 23:24:42 UTC,108159931,question_extractor,,5.2.0,,1.0,,,
632919743,378226,2854185.0,28567,T0,2025-04-22 23:24:49 UTC,108159952,question_extractor,,5.2.0,1.0,,,,
632919743,378226,2854185.0,28567,T1,2025-04-22 23:24:49 UTC,108159952,question_extractor,,5.2.0,,1.0,,,
632919745,378226,2854185.0,28567,T0,2025-04-22 23:24:51 UTC,108159892,question_extractor,1.0,5.2.0,,,,,
632919745,378226,2854185.0,28567,T1,2025-04-22 23:24:51 UTC,108159892,question_extractor,,5.2.0,,,,,
632919753,378226,2854185.0,28567,T0,2025-04-22 23:24:53 UTC,108159963,question_extractor,1.0,5.2.0,,,,,
632919753,378226,2854185.0,28567,T1,2025-04-22 23:24:53 UTC,108159963,question_extractor,,5.2.0,,,,,
632919765,378226,2854185.0,28567,T0,2025-04-22 23:24:58 UTC,108159949,question_extractor,,5.2.0,1.0,,,,
632919765,378226,2854185.0,28567,T1,2025-04-22 23:24:58 UTC,108159949,question_extractor,,5.2.0,,1.0,,,
632919813,378226,2854185.0,28567,T0,2025-04-22 23:25:13 UTC,108159954,question_extractor,,5.2.0,1.0,,,,
632919813,378226,2854185.0,28567,T1,2025-04-22 23:25:13 UTC,108159954,question_extractor,,5.2.0,,1.0,,,
632919818,378226,2854185.0,28567,T0,2025-04-22 23:25:16 UTC,108159929,question_extractor,1.0,5.2.0,,,,,
632919818,378226,2854185.0,28567,T1,2025-04-22 23:25:16 UTC,108159929,question_extractor,,5.2.0,,,,,
632919835,378226,2854185.0,28567,T0,2025-04-22 23:25:19 UTC,108159918,question_extractor,1.0,5.2.0,,,,,
632919835,378226,2854185.0,28567,T1,2025-04-22 23:25:19 UTC,108159918,question_extractor,,5.2.0,,,,,
632919847,378226,2854185.0,28567,T0,2025-04-22 23:25:22 UTC,108159937,question_extractor,,5.2.0,1.0,,,,
632919847,378226,2854185.0,28567,T1,2025-04-22 23:25:22 UTC,108159937,question_extractor,,5.2.0,,1.0,,,
632919854,378226,2854185.0,28567,T0,2025-04-22 23:25:24 UTC,108159915,question_extractor,1.0,5.2.0,,,,,
632919854,378226,2854185.0,28567,T1,2025-04-22 23:25:24 UTC,108159915,question_extractor,,5.2.0,,,,,
632919862,378226,2854185.0,28567,T0,2025-04-22 23:25:27 UTC,108159954,question_extractor,,5.2.0,1.0,,,,
632919862,378226,2854185.0,28567,T1,2025-04-22 23:25:27 UTC,108159954,question_extractor,,5.2.0,,1.0,,,
632919869,378226,2854185.0,28567,T0,2025-04-22 23:25:28 UTC,108159939,question_extractor,1.0,5.2.0,,,,,
632919869,378226,2854185.0,28567,T1,2025-04-22 23:25:28 UTC,108159939,question_extractor,,5.2.0,,,,,
632919877,378226,2854185.0,28567,T0,2025-04-22 23:25:31 UTC,108159963,question_extractor,1.0,5.2.0,,,,,
632919877,378226,2854185.0,28567,T1,2025-04-22 23:25:31 UTC,108159963,question_extractor,,5.2.0,,,,,
632919885,378226,2854185.0,28567,T0,2025-04-22 23:25:32 UTC,108159901,question_extractor,1.0,5.2.0,,,,,
632919885,378226,2854185.0,28567,T1,2025-04-22 23:25:32 UTC,108159901,question_extractor,,5.2.0,,,,,
632919893,378226,2854185.0,28567,T0,2025-04-22 23:25:35 UTC,108159934,question_extractor,,5.2.0,1.0,,,,
632919893,378226,2854185.0,28567,T1,2025-04-22 23:25:35 UTC,108159934,question_extractor,,5.2.0,,1.0,,,
632920033,378226,2854185.0,28567,T0,2025-04-22 23:26:18 UTC,108159900,question_extractor,1.0,5.2.0,,,,,
632920033,378226,2854185.0,28567,T1,2025-04-22 23:26:18 UTC,108159900,question_extractor,,5.2.0,,,,,
632920057,378226,2854185.0,28567,T0,2025-04-22 23:26:27 UTC,108159920,question_extractor,1.0,5.2.0,,,,,
632920057,378226,2854185.0,28567,T1,2025-04-22 23:26:27 UTC,108159920,question_extractor,,5.2.0,,,,,
632920073,378226,2854185.0,28567,T0,2025-04-22 23:26:31 UTC,108159906,question_extractor,1.0,5.2.0,,,,,
632920073,378226,2854185.0,28567,T1,2025-04-22 23:26:31 UTC,108159906,question_extractor,,5.2.0,,,,,
632920082,378226,2854185.0,28567,T0,2025-04-22 23:26:34 UTC,108159924,question_extractor,1.0,5.2.0,,,,,
632920082,378226,2854185.0,28567,T1,2025-04-22 23:26:34 UTC,108159924,question_extractor,,5.2.0,,,,,
632920127,378226,2854185.0,28567,T0,2025-04-22 23:26:46 UTC,108159943,question_extractor,1.0,5.2.0,,,,,
632920127,378226,2854185.0,28567,T1,2025-04-22 23:26:46 UTC,108159943,question_extractor,,5.2.0,,,,,
632920135,378226,2854185.0,28567,T0,2025-04-22 23:26:49 UTC,108159923,question_extractor,1.0,5.2.0,,,,,
632920135,378226,2854185.0,28567,T1,2025-04-22 23:26:49 UTC,108159923,question_extractor,,5.2.0,,,,,
632920189,378226,2854185.0,28567,T0,2025-04-22 23:27:06 UTC,108159900,question_extractor,1.0,5.2.0,,,,,
632920189,378226,2854185.0,28567,T1,2025-04-22 23:27:06 UTC,108159900,question_extractor,,5.2.0,,,,,
632920194,378226,2854185.0,28567,T0,2025-04-22 23:27:08 UTC,108159922,question_extractor,1.0,5.2.0,,,,,
632920194,378226,2854185.0,28567,T1,2025-04-22 23:27:08 UTC,108159922,question_extractor,,5.2.0,,,,,
632920201,378226,2854185.0,28567,T0,2025-04-22 23:27:10 UTC,108159962,question_extractor,1.0,5.2.0,,,,,
632920201,378226,2854185.0,28567,T1,2025-04-22 23:27:10 UTC,108159962,question_extractor,,5.2.0,,,,,
632920320,378226,2854185.0,28567,T0,2025-04-22 23:27:49 UTC,108159888,question_extractor,,5.2.0,1.0,,,,
632920320,378226,2854185.0,28567,T1,2025-04-22 23:27:49 UTC,108159888,question_extractor,,5.2.0,,1.0,,,
632920329,378226,2854185.0,28567,T0,2025-04-22 23:27:51 UTC,108159950,question_extractor,,5.2.0,1.0,,,,
632920329,378226,2854185.0,28567,T1,2025-04-22 23:27:51 UTC,108159950,question_extractor,,5.2.0,,1.0,,,
632920343,378226,2854185.0,28567,T0,2025-04-22 23:27:56 UTC,108159948,question_extractor,,5.2.0,1.0,,,,
632920343,378226,2854185.0,28567,T1,2025-04-22 23:27:56 UTC,108159948,question_extractor,,5.2.0,,1.0,,,
632920348,378226,2854185.0,28567,T0,2025-04-22 23:27:58 UTC,108159882,question_extractor,1.0,5.2.0,,,,,
632920348,378226,2854185.0,28567,T1,2025-04-22 23:27:58 UTC,108159882,question_extractor,,5.2.0,,,,,
632920355,378226,2854185.0,28567,T0,2025-04-22 23:28:00 UTC,108159916,question_extractor,1.0,5.2.0,,,,,
632920355,378226,2854185.0,28567,T1,2025-04-22 23:28:00 UTC,108159916,question_extractor,,5.2.0,,,,,
632920360,378226,2854185.0,28567,T0,2025-04-22 23:28:03 UTC,108159925,question_extractor,1.0,5.2.0,,,,,
632920360,378226,2854185.0,28567,T1,2025-04-22 23:28:03 UTC,108159925,question_extractor,,5.2.0,,,,,
632920370,378226,2854185.0,28567,T0,2025-04-22 23:28:07 UTC,108159908,question_extractor,,5.2.0,1.0,,,,
632920370,378226,2854185.0,28567,T1,2025-04-22 23:28:07 UTC,108159908,question_extractor,,5.2.0,,1.0,,,
632920379,378226,2854185.0,28567,T0,2025-04-22 23:28:10 UTC,108159976,question_extractor,,5.2.0,1.0,,,,
632920379,378226,2854185.0,28567,T1,2025-04-22 23:28:10 UTC,108159976,question_extractor,,5.2.0,,1.0,,,
632920387,378226,2854185.0,28567,T0,2025-04-22 23:28:12 UTC,108159897,question_extractor,,5.2.0,1.0,,,,
632920387,378226,2854185.0,28567,T1,2025-04-22 23:28:12 UTC,108159897,question_extractor,,5.2.0,,1.0,,,
632920392,378226,2854185.0,28567,T0,2025-04-22 23:28:15 UTC,108159950,question_extractor,,5.2.0,1.0,,,,
632920392,378226,2854185.0,28567,T1,2025-04-22 23:28:15 UTC,108159950,question_extractor,,5.2.0,,1.0,,,
632920398,378226,2854185.0,28567,T0,2025-04-22 23:28:16 UTC,108159928,question_extractor,1.0,5.2.0,,,,,
632920398,378226,2854185.0,28567,T1,2025-04-22 23:28:16 UTC,108159928,question_extractor,,5.2.0,,,,,
632920418,378226,2854185.0,28567,T0,2025-04-22 23:28:23 UTC,108159943,question_extractor,1.0,5.2.0,,,,,
632920418,378226,2854185.0,28567,T1,2025-04-22 23:28:23 UTC,108159943,question_extractor,,5.2.0,,,,,
632920439,378226,2854185.0,28567,T0,2025-04-22 23:28:31 UTC,108159909,question_extractor,,5.2.0,1.0,,,,
632920439,378226,2854185.0,28567,T1,2025-04-22 23:28:31 UTC,108159909,question_extractor,,5.2.0,,1.0,,,
632920447,378226,2854185.0,28567,T0,2025-04-22 23:28:33 UTC,108159878,question_extractor,1.0,5.2.0,,,,,
632920447,378226,2854185.0,28567,T1,2025-04-22 23:28:33 UTC,108159878,question_extractor,,5.2.0,,,,,
632920459,378226,2854185.0,28567,T0,2025-04-22 23:28:35 UTC,108159883,question_extractor,1.0,5.2.0,,,,,
632920459,378226,2854185.0,28567,T1,2025-04-22 23:28:35 UTC,108159883,question_extractor,,5.2.0,,,,,
632920463,378226,2854185.0,28567,T0,2025-04-22 23:28:37 UTC,108159913,question_extractor,1.0,5.2.0,,,,,
632920463,378226,2854185.0,28567,T1,2025-04-22 23:28:37 UTC,108159913,question_extractor,,5.2.0,,,,,
632920473,378226,2854185.0,28567,T0,2025-04-22 23:28:41 UTC,108159959,question_extractor,,5.2.0,1.0,,,,
632920473,378226,2854185.0,28567,T1,2025-04-22 23:28:41 UTC,108159959,question_extractor,,5.2.0,,1.0,,,
632920480,378226,2854185.0,28567,T0,2025-04-22 23:28:42 UTC,108159923,question_extractor,1.0,5.2.0,,,,,
632920480,378226,2854185.0,28567,T1,2025-04-22 23:28:42 UTC,108159923,question_extractor,,5.2.0,,,,,
632920484,378226,2854185.0,28567,T0,2025-04-22 23:28:44 UTC,108159893,question_extractor,1.0,5.2.0,,,,,
632920484,378226,2854185.0,28567,T1,2025-04-22 23:28:44 UTC,108159893,question_extractor,,5.2.0,,,,,
632920492,378226,2854185.0,28567,T0,2025-04-22 23:28:46 UTC,108159912,question_extractor,1.0,5.2.0,,,,,
632920492,378226,2854185.0,28567,T1,2025-04-22 23:28:46 UTC,108159912,question_extractor,,5.2.0,,,,,
632920499,378226,2854185.0,28567,T0,2025-04-22 23:28:47 UTC,108159880,question_extractor,1.0,5.2.0,,,,,
632920499,378226,2854185.0,28567,T1,2025-04-22 23:28:47 UTC,108159880,question_extractor,,5.2.0,,,,,
632920513,378226,2854185.0,28567,T0,2025-04-22 23:28:51 UTC,108159902,question_extractor,,5.2.0,1.0,,,,
632920513,378226,2854185.0,28567,T1,2025-04-22 23:28:51 UTC,108159902,question_extractor,,5.2.0,,1.0,,,
632920520,378226,2854185.0,28567,T0,2025-04-22 23:28:53 UTC,108159941,question_extractor,1.0,5.2.0,,,,,
632920520,378226,2854185.0,28567,T1,2025-04-22 23:28:53 UTC,108159941,question_extractor,,5.2.0,,,,,
632920528,378226,2854185.0,28567,T0,2025-04-22 23:28:56 UTC,108159903,question_extractor,1.0,5.2.0,,,,,
632920528,378226,2854185.0,28567,T1,2025-04-22 23:28:56 UTC,108159903,question_extractor,,5.2.0,,,,,
632920558,378226,2854185.0,28567,T0,2025-04-22 23:29:05 UTC,108159908,question_extractor,,5.2.0,1.0,,,,
632920558,378226,2854185.0,28567,T1,2025-04-22 23:29:05 UTC,108159908,question_extractor,,5.2.0,,1.0,,,
632920563,378226,2854185.0,28567,T0,2025-04-22 23:29:07 UTC,108159911,question_extractor,1.0,5.2.0,,,,,
632920563,378226,2854185.0,28567,T1,2025-04-22 23:29:07 UTC,108159911,question_extractor,,5.2.0,,,,,
633310812,378226,2854185.0,28567,T0,2025-04-24 04:09:49 UTC,108159950,question_extractor,,5.2.0,1.0,,,,
633310812,378226,2854185.0,28567,T1,2025-04-24 04:09:49 UTC,108159950,question_extractor,,5.2.0,,1.0,,,
633620655,not-logged-in-e4f5997e358f839a99fe,,28567,T0,2025-04-25 02:15:26 UTC,108160179,question_extractor,1.0,5.2.0,,,,,
633620655,not-logged-in-e4f5997e358f839a99fe,,28567,T1,2025-04-25 02:15:26 UTC,108160179,question_extractor,,5.2.0,,,,,
633620760,not-logged-in-e4f5997e358f839a99fe,,28567,T0,2025-04-25 02:16:30 UTC,108160153,question_extractor,,5.2.0,1.0,,,,
633620760,not-logged-in-e4f5997e358f839a99fe,,28567,T1,2025-04-25 02:16:30 UTC,108160153,question_extractor,,5.2.0,,1.0,,,
633620770,not-logged-in-e4f5997e358f839a99fe,,28567,T0,2025-04-25 02:16:36 UTC,108159906,question_extractor,1.0,5.2.0,,,,,
633620770,not-logged-in-e4f5997e358f839a99fe,,28567,T1,2025-04-25 02:16:36 UTC,108159906,question_extractor,,5.2.0,,,,,
633620777,not-logged-in-e4f5997e358f839a99fe,,28567,T0,2025-04-25 02:16:43 UTC,108159908,question_extractor,,5.2.0,1.0,,,,
633620777,not-logged-in-e4f5997e358f839a99fe,,28567,T1,2025-04-25 02:16:43 UTC,108159908,question_extractor,,5.2.0,,,1.0,,
633620786,not-logged-in-e4f5997e358f839a99fe,,28567,T0,2025-04-25 02:16:46 UTC,108160093,question_extractor,1.0,5.2.0,,,,,
633620786,not-logged-in-e4f5997e358f839a99fe,,28567,T1,2025-04-25 02:16:46 UTC,108160093,question_extractor,,5.2.0,,,,,
633620819,not-logged-in-e4f5997e358f839a99fe,,28567,T0,2025-04-25 02:17:01 UTC,108160026,question_extractor,,5.2.0,1.0,,,,
633620819,not-logged-in-e4f5997e358f839a99fe,,28567,T1,2025-04-25 02:17:01 UTC,108160026,question_extractor,,5.2.0,,,1.0,,
633620840,not-logged-in-e4f5997e358f839a99fe,,28567,T0,2025-04-25 02:17:06 UTC,108160062,question_extractor,1.0,5.2.0,,,,,
633620840,not-logged-in-e4f5997e358f839a99fe,,28567,T1,2025-04-25 02:17:06 UTC,108160062,question_extractor,,5.2.0,,,,,
633620878,not-logged-in-e4f5997e358f839a99fe,,28567,T0,2025-04-25 02:17:21 UTC,108159900,question_extractor,1.0,5.2.0,,,,,
633620878,not-logged-in-e4f5997e358f839a99fe,,28567,T1,2025-04-25 02:17:21 UTC,108159900,question_extractor,,5.2.0,,,,,
633620884,not-logged-in-e4f5997e358f839a99fe,,28567,T0,2025-04-25 02:17:24 UTC,108160091,question_extractor,1.0,5.2.0,,,,,
633620884,not-logged-in-e4f5997e358f839a99fe,,28567,T1,2025-04-25 02:17:24 UTC,108160091,question_extractor,,5.2.0,,,,,
633620890,not-logged-in-e4f5997e358f839a99fe,,28567,T0,2025-04-25 02:17:27 UTC,108160202,question_extractor,1.0,5.2.0,,,,,
633620890,not-logged-in-e4f5997e358f839a99fe,,28567,T1,2025-04-25 02:17:27 UTC,108160202,question_extractor,,5.2.0,,,,,
633620896,not-logged-in-e4f5997e358f839a99fe,,28567,T0,2025-04-25 02:17:30 UTC,108159919,question_extractor,1.0,5.2.0,,,,,
633620896,not-logged-in-e4f5997e358f839a99fe,,28567,T1,2025-04-25 02:17:30 UTC,108159919,question_extractor,,5.2.0,,,,,
633620910,not-logged-in-e4f5997e358f839a99fe,,28567,T0,2025-04-25 02:17:36 UTC,108159981,question_extractor,,5.2.0,1.0,,,,
633620910,not-logged-in-e4f5997e358f839a99fe,,28567,T1,2025-04-25 02:17:36 UTC,108159981,question_extractor,,5.2.0,,1.0,,,
633620919,not-logged-in-e4f5997e358f839a99fe,,28567,T0,2025-04-25 02:17:40 UTC,108160135,question_extractor,1.0,5.2.0,,,,,
633620919,not-logged-in-e4f5997e358f839a99fe,,28567,T1,2025-04-25 02:17:40 UTC,108160135,question_extractor,,5.2.0,,,,,
633620994,emmatantriady,2840366.0,28567,T0,2025-04-25 02:18:25 UTC,108160049,question_extractor,1.0,5.2.0,,,,,
633620994,emmatantriady,2840366.0,28567,T1,2025-04-25 02:18:25 UTC,108160049,question_extractor,,5.2.0,,,,,
633621016,emmatantriady,2840366.0,28567,T0,2025-04-25 02:18:44 UTC,108159988,question_extractor,,5.2.0,,,,,1.0
633621016,emmatantriady,2840366.0,28567,T1,2025-04-25 02:18:44 UTC,108159988,question_extractor,,5.2.0,,,,,
633621020,emmatantriady,2840366.0,28567,T0,2025-04-25 02:18:48 UTC,108160010,question_extractor,1.0,5.2.0,,,,,
633621020,emmatantriady,2840366.0,28567,T1,2025-04-25 02:18:48 UTC,108160010,question_extractor,,5.2.0,,,,,
633621023,emmatantriady,2840366.0,28567,T0,2025-04-25 02:18:51 UTC,108160085,question_extractor,1.0,5.2.0,,,,,
633621023,emmatantriady,2840366.0,28567,T1,2025-04-25 02:18:51 UTC,108160085,question_extractor,,5.2.0,,,,,
633621026,emmatantriady,2840366.0,28567,T0,2025-04-25 02:18:54 UTC,108160011,question_extractor,1.0,5.2.0,,,,,
633621026,emmatantriady,2840366.0,28567,T1,2025-04-25 02:18:54 UTC,108160011,question_extractor,,5.2.0,,,,,
633621039,emmatantriady,2840366.0,28567,T0,2025-04-25 02:19:03 UTC,108160141,question_extractor,1.0,5.2.0,,,,,
633621039,emmatantriady,2840366.0,28567,T1,2025-04-25 02:19:03 UTC,108160141,question_extractor,,5.2.0,,,,,
633621047,emmatantriady,2840366.0,28567,T0,2025-04-25 02:19:07 UTC,108159924,question_extractor,1.0,5.2.0,,,,,
633621047,emmatantriady,2840366.0,28567,T1,2025-04-25 02:19:07 UTC,108159924,question_extractor,,5.2.0,,,,,
